"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"83353","SUN VALLEY, ID",,"H",1809,"H",11462,"H",39601,41,"SUN VALLEY","ID","BLAINE"
"83354","SUN VALLEY, ID",,"J",9,"J",91,"H",1407,3,"SUN VALLEY","ID","BLAINE"
"83355","WENDELL, ID",,"G",640,"G",4947,"G",22062,115,"WENDELL","ID","GOODING"
"83401","IDAHO FALLS, ID",,"G",11316,"G",96374,"G",400610,1118,"IDAHO FALLS","ID","BONNEVILLE"
"83402","IDAHO FALLS, ID",,"G",16221,"H",196809,"G",782477,946,"IDAHO FALLS","ID","BONNEVILLE"
"83403","IDAHO FALLS, ID",,"G",680,"G",7763,"G",33961,50,"IDAHO FALLS","ID","BONNEVILLE"
"83404","IDAHO FALLS, ID",,"G",10379,"G",93875,"G",396748,898,"IDAHO FALLS","ID","BONNEVILLE"
"83405","IDAHO FALLS, ID",,"H",490,"H",3304,"H",14582,27,"IDAHO FALLS","ID","BONNEVILLE"
"83406","IDAHO FALLS, ID",,"G",5098,"G",28238,"G",122046,411,"IDAHO FALLS","ID","BONNEVILLE"
"83414","ALTA, WY",,"J",534,"J",2938,"H",9548,23,"ALTA","WY","TETON"
"83415","IDAHO FALLS, ID","I","S",0,"S",0,"S",0,12,"IDAHO FALLS","ID","BONNEVILLE"
"83420","ASHTON, ID",,"G",457,"G",3246,"G",15553,74,"ASHTON","ID","FREMONT"
"83421","CHESTER, ID",,"G",6,"J",50,"H",255,4,"CHESTER","ID","FREMONT"
"83422","DRIGGS, ID",,"G",1383,"G",11466,"G",52615,252,"DRIGGS","ID","TETON"
"83423","DUBOIS, ID",,"H",74,"G",589,"G",2245,11,"DUBOIS","ID","CLARK"
"83424","FELT, ID",,"G",6,"J",48,"H",213,7,"FELT","ID","TETON"
"83425","HAMER, ID",,"G",13,"H",109,"H",483,8,"HAMER","ID","JEFFERSON"
"83427","IONA, ID",,"H",161,"G",1272,"G",6272,34,"IONA","ID","BONNEVILLE"
"83428","IRWIN, ID",,"G",18,"J",129,"J",1118,12,"IRWIN","ID","BONNEVILLE"
"83429","ISLAND PARK, ID",,"G",129,"G",698,"G",5215,48,"ISLAND PARK","ID","FREMONT"
"83431","LEWISVILLE, ID",,"H",400,"H",3456,"H",15113,15,"LEWISVILLE","ID","JEFFERSON"
"83433","MACKS INN, ID",,"J",17,"G",193,"G",1095,8,"MACKS INN","ID","FREMONT"
"83434","MENAN, ID",,"H",85,"H",558,"H",2883,22,"MENAN","ID","JEFFERSON"
"83436","NEWDALE, ID",,"J",83,"H",639,"H",2908,11,"NEWDALE","ID","FREMONT"
"83440","REXBURG, ID",,"G",9361,"G",59668,"G",263941,870,"REXBURG","ID","MADISON"
"83441","REXBURG, ID",,"J",259,"J",1331,"J",6364,3,"REXBURG","ID","MADISON"
"83442","RIGBY, ID",,"G",2883,"G",21642,"G",95226,394,"RIGBY","ID","JEFFERSON"
"83443","RIRIE, ID",,"H",412,"J",3268,"J",12868,27,"RIRIE","ID","JEFFERSON"
"83444","ROBERTS, ID",,"J",37,"G",336,"G",1402,13,"ROBERTS","ID","JEFFERSON"
"83445","SAINT ANTHONY, ID",,"G",835,"G",5922,"G",30428,138,"SAINT ANTHONY","ID","FREMONT"
"83448","SUGAR CITY, ID",,"H",599,"H",3647,"H",15290,38,"SUGAR CITY","ID","MADISON"
"83449","SWAN VALLEY, ID",,"G",31,"H",151,"H",1549,16,"SWAN VALLEY","ID","BONNEVILLE"
"83450","TERRETON, ID",,"H",181,"G",1427,"G",5943,31,"TERRETON","ID","JEFFERSON"
"83451","TETON, ID",,"G",24,"G",163,"G",765,12,"TETON","ID","FREMONT"
"83452","TETONIA, ID",,"H",147,"G",1324,"G",6381,45,"TETONIA","ID","TETON"
"83454","UCON, ID",,"H",71,"J",560,"H",3398,12,"UCON","ID","BONNEVILLE"
"83455","VICTOR, ID",,"H",891,"H",8572,"H",42012,184,"VICTOR","ID","TETON"
"83460","REXBURG, ID","I","S",0,"S",0,"S",0,3,"REXBURG","ID","MADISON"
"83462","CARMEN, ID",,"G",83,"H",462,"G",2081,14,"CARMEN","ID","LEMHI"
"83464","LEADORE, ID",,"J",25,"G",110,"G",610,12,"LEADORE","ID","LEMHI"
"83466","NORTH FORK, ID",,"J",12,"J",54,"H",334,8,"NORTH FORK","ID","LEMHI"
"83467","SALMON, ID",,"G",1767,"G",12052,"G",54129,258,"SALMON","ID","LEMHI"
"83468","TENDOY, ID",,"J",2,"J",8,"G",112,3,"TENDOY","ID","LEMHI"
"83501","LEWISTON, ID",,"G",17900,"G",182013,"G",708570,1099,"LEWISTON","ID","NEZ PERCE"
"83520","AHSAHKA, ID",,"J",15,"H",138,"J",573,7,"AHSAHKA","ID","CLEARWATER"
"83522","COTTONWOOD, ID",,"H",747,"H",6456,"H",27527,84,"COTTONWOOD","ID","IDAHO"
"83523","CRAIGMONT, ID",,"G",70,"H",446,"G",2194,22,"CRAIGMONT","ID","LEWIS"
"83524","CULDESAC, ID",,"H",44,"H",179,"H",714,10,"CULDESAC","ID","NEZ PERCE"
"83525","ELK CITY, ID",,"J",23,"J",103,"J",487,7,"ELK CITY","ID","IDAHO"
"83526","FERDINAND, ID",,"J",122,"H",1187,"H",5902,10,"FERDINAND","ID","IDAHO"
"83530","GRANGEVILLE, ID",,"H",1847,"H",16391,"H",69683,213,"GRANGEVILLE","ID","IDAHO"
"83533","GREENCREEK, ID",,"J",12,"J",70,"J",311,4,"GREENCREEK","ID","IDAHO"
"83535","JULIAETTA, ID",,"J",53,"J",377,"H",1663,15,"JULIAETTA","ID","LATAH"
"83536","KAMIAH, ID",,"H",630,"G",4233,"G",17835,92,"KAMIAH","ID","LEWIS"
"83537","KENDRICK, ID",,"G",197,"H",1882,"H",7661,32,"KENDRICK","ID","LATAH"
"83539","KOOSKIA, ID",,"G",285,"H",1861,"G",8155,47,"KOOSKIA","ID","IDAHO"
"83540","LAPWAI, ID",,"J",89,"J",557,"J",2547,10,"LAPWAI","ID","NEZ PERCE"
"83541","LENORE, ID",,"J",10,"J",123,"J",447,6,"LENORE","ID","CLEARWATER"
"83542","LUCILE, ID",,"J",17,"J",63,"J",342,7,"LUCILE","ID","IDAHO"
"83543","NEZPERCE, ID",,"H",137,"H",1124,"H",4847,24,"NEZPERCE","ID","LEWIS"
"83544","OROFINO, ID",,"G",1528,"H",14227,"G",62686,184,"OROFINO","ID","CLEARWATER"
"83545","PECK, ID",,"G",13,"J",153,"H",729,6,"PECK","ID","NEZ PERCE"
"83546","PIERCE, ID",,"J",65,"H",637,"H",2570,16,"PIERCE","ID","CLEARWATER"
"83547","POLLOCK, ID",,"J",20,"G",119,"G",618,8,"POLLOCK","ID","IDAHO"
"83549","RIGGINS, ID",,"J",155,"G",666,"G",3550,36,"RIGGINS","ID","IDAHO"
"83552","STITES, ID",,"J",29,"H",194,"H",819,11,"STITES","ID","IDAHO"
"83553","WEIPPE, ID",,"H",129,"H",927,"H",3782,16,"WEIPPE","ID","CLEARWATER"
"83554","WHITE BIRD, ID",,"H",69,"G",339,"H",2057,15,"WHITE BIRD","ID","IDAHO"
"83555","WINCHESTER, ID","B","S",0,"S",0,"S",0,6,"WINCHESTER","ID","LEWIS"
"83602","BANKS, ID",,"J",7,"H",24,"H",226,3,"BANKS","ID","BOISE"
"83604","BRUNEAU, ID",,"G",27,"J",343,"J",1228,8,"BRUNEAU","ID","OWYHEE"
"83605","CALDWELL, ID",,"G",11530,"G",99070,"G",428069,812,"CALDWELL","ID","CANYON"
"83606","CALDWELL, ID",,"G",273,"G",2285,"G",10039,17,"CALDWELL","ID","CANYON"
"83607","CALDWELL, ID",,"G",2891,"G",19804,"G",94280,409,"CALDWELL","ID","CANYON"
"83610","CAMBRIDGE, ID",,"H",173,"G",1386,"G",5937,32,"CAMBRIDGE","ID","WASHINGTON"
"83611","CASCADE, ID",,"G",430,"H",2920,"H",14984,75,"CASCADE","ID","VALLEY"
"83612","COUNCIL, ID",,"G",214,"G",1318,"G",6030,47,"COUNCIL","ID","ADAMS"
"83615","DONNELLY, ID",,"G",384,"H",3047,"H",11059,72,"DONNELLY","ID","VALLEY"
"83616","EAGLE, ID",,"G",7625,"G",73341,"G",323643,990,"EAGLE","ID","ADA"
"83617","EMMETT, ID",,"G",2425,"G",14566,"G",64745,349,"EMMETT","ID","GEM"
"83619","FRUITLAND, ID",,"G",2729,"G",23498,"G",94133,211,"FRUITLAND","ID","PAYETTE"
"83622","GARDEN VALLEY, ID",,"J",248,"H",1082,"H",5375,47,"GARDEN VALLEY","ID","BOISE"
"83623","GLENNS FERRY, ID",,"G",292,"H",2410,"G",9716,43,"GLENNS FERRY","ID","ELMORE"
"83624","GRAND VIEW, ID",,"H",190,"H",1395,"J",6438,34,"GRAND VIEW","ID","OWYHEE"
"83626","GREENLEAF, ID",,"J",214,"H",1159,"H",5481,29,"GREENLEAF","ID","CANYON"
"83627","HAMMETT, ID",,"J",10,"J",63,"H",366,5,"HAMMETT","ID","ELMORE"
"83628","HOMEDALE, ID",,"G",750,"G",5337,"G",24070,95,"HOMEDALE","ID","OWYHEE"
"83629","HORSESHOE BEND, ID",,"H",198,"H",1111,"H",6006,48,"HORSESHOE BEND","ID","BOISE"
"83631","IDAHO CITY, ID",,"H",140,"G",556,"G",3236,29,"IDAHO CITY","ID","BOISE"
"83632","INDIAN VALLEY, ID",,"G",10,"H",32,"J",165,7,"INDIAN VALLEY","ID","ADAMS"
"83633","KING HILL, ID",,"J",12,"H",107,"H",519,4,"KING HILL","ID","ELMORE"
"83634","KUNA, ID",,"H",1904,"H",14259,"H",66951,318,"KUNA","ID","ADA"
"83635","LAKE FORK, ID",,"J",15,"H",92,"H",431,4,"LAKE FORK","ID","VALLEY"
"83637","LOWMAN, ID",,"J",52,"H",308,"H",1542,12,"LOWMAN","ID","BOISE"
"83638","MCCALL, ID",,"G",2850,"G",20830,"G",93717,475,"MCCALL","ID","VALLEY"
"83639","MARSING, ID",,"J",753,"H",3066,"J",20673,42,"MARSING","ID","OWYHEE"
"83641","MELBA, ID",,"G",179,"G",1052,"H",4918,42,"MELBA","ID","CANYON"
"83642","MERIDIAN, ID",,"G",33565,"G",348311,"G",1471377,2005,"MERIDIAN","ID","ADA"
"83643","MESA, ID","A","S",0,"S",0,"S",0,3,"MESA","ID","ADAMS"
"83644","MIDDLETON, ID",,"H",853,"G",4686,"G",23240,203,"MIDDLETON","ID","CANYON"
"83645","MIDVALE, ID",,"J",63,"H",513,"H",2296,11,"MIDVALE","ID","WASHINGTON"
"83646","MERIDIAN, ID",,"G",6834,"G",39940,"G",177455,893,"MERIDIAN","ID","ADA"
"83647","MOUNTAIN HOME, ID",,"H",3496,"H",24211,"H",106163,366,"MOUNTAIN HOME","ID","ELMORE"
"83648","MOUNTAIN HOME AFB, ID",,"J",205,"J",1857,"J",7551,24,"MOUNTAIN HOME AFB","ID","ELMORE"
"83650","MURPHY, ID",,"J",13,"J",82,"J",316,4,"MURPHY","ID","OWYHEE"
"83651","NAMPA, ID",,"G",9937,"G",65082,"G",274464,813,"NAMPA","ID","CANYON"
"83652","NAMPA, ID","E","S",0,"S",0,"S",0,4,"NAMPA","ID","CANYON"
"83653","NAMPA, ID",,"G",496,"G",4991,"G",18728,25,"NAMPA","ID","CANYON"
"83654","NEW MEADOWS, ID",,"G",269,"G",2099,"G",9563,46,"NEW MEADOWS","ID","ADAMS"
"83655","NEW PLYMOUTH, ID",,"H",375,"H",3677,"H",14549,78,"NEW PLYMOUTH","ID","PAYETTE"
"83656","NOTUS, ID",,"J",77,"J",529,"J",2396,12,"NOTUS","ID","CANYON"
"83657","OLA, ID",,"J",6,"H",101,"H",622,5,"OLA","ID","GEM"
"83660","PARMA, ID",,"H",1100,"H",10170,"H",41569,111,"PARMA","ID","CANYON"
"83661","PAYETTE, ID",,"G",1736,"G",15140,"G",62019,203,"PAYETTE","ID","PAYETTE"
"83669","STAR, ID",,"H",807,"G",6951,"G",27588,205,"STAR","ID","ADA"
"83670","SWEET, ID",,"H",20,"G",46,"G",347,10,"SWEET","ID","GEM"
"83672","WEISER, ID",,"G",1790,"H",12302,"G",54741,172,"WEISER","ID","WASHINGTON"
"83676","WILDER, ID",,"J",1026,"J",9953,"J",39241,68,"WILDER","ID","CANYON"
"83680","MERIDIAN, ID",,"J",285,"J",2546,"J",11474,25,"MERIDIAN","ID","ADA"
"83686","NAMPA, ID",,"G",6688,"G",46329,"G",203084,733,"NAMPA","ID","CANYON"
"83687","NAMPA, ID",,"G",16544,"G",150195,"G",643009,934,"NAMPA","ID","CANYON"
"83701","BOISE, ID",,"G",248,"G",3500,"G",14912,43,"BOISE","ID","ADA"
"83702","BOISE, ID",,"G",27049,"G",413197,"G",1627116,1850,"BOISE","ID","ADA"
"83703","BOISE, ID",,"G",2968,"G",21111,"G",90484,421,"BOISE","ID","ADA"
"83704","BOISE, ID",,"G",26928,"G",247840,"G",1037443,1362,"BOISE","ID","ADA"
"83705","BOISE, ID",,"G",15918,"G",145061,"G",595264,940,"BOISE","ID","ADA"
"83706","BOISE, ID",,"G",12600,"G",119650,"G",513619,1012,"BOISE","ID","ADA"
"83707","BOISE, ID","I","S",0,"S",0,"S",0,34,"BOISE","ID","ADA"
"83709","BOISE, ID",,"G",17204,"G",173157,"G",718386,1364,"BOISE","ID","ADA"
"83711","BOISE, ID",,"J",50,"J",440,"J",1877,7,"BOISE","ID","ADA"
"83712","BOISE, ID",,"J",7326,"J",104585,"J",462199,201,"BOISE","ID","ADA"
"83713","BOISE, ID",,"G",10053,"G",96655,"G",388070,789,"BOISE","ID","ADA"
"83714","GARDEN CITY, ID",,"G",12281,"H",125011,"H",540601,915,"GARDEN CITY","ID","ADA"
"83715","BOISE, ID",,"J",126,"J",1436,"J",6130,15,"BOISE","ID","ADA"
"83716","BOISE, ID",,"G",6239,"G",75444,"G",320636,340,"BOISE","ID","ADA"
"83717","BOISE, ID",,"H",111,"G",909,"G",4019,9,"BOISE","ID","ADA"
"83719","BOISE, ID",,"H",47,"H",394,"H",1587,12,"BOISE","ID","ADA"
"83725","BOISE, ID",,"H",122,"H",920,"H",3943,5,"BOISE","ID","ADA"
"83726","BOISE, ID","F","S",0,"S",0,"S",0,5,"BOISE","ID","ADA"
"83728","BOISE, ID","C","S",0,"S",0,"S",0,3,"BOISE","ID","ADA"
"83801","ATHOL, ID",,"H",657,"H",6450,"H",34620,133,"ATHOL","ID","KOOTENAI"
"83803","BAYVIEW, ID",,"H",91,"J",927,"J",4005,14,"BAYVIEW","ID","KOOTENAI"
"83804","BLANCHARD, ID",,"G",114,"H",621,"H",2996,18,"BLANCHARD","ID","BONNER"
"83805","BONNERS FERRY, ID",,"G",1955,"G",14018,"G",61691,302,"BONNERS FERRY","ID","BOUNDARY"
"83806","BOVILL, ID",,"J",18,"J",180,"H",733,6,"BOVILL","ID","LATAH"
"83809","CAREYWOOD, ID",,"J",10,"J",35,"H",231,10,"CAREYWOOD","ID","BONNER"
"83810","CATALDO, ID",,"J",110,"H",980,"H",4151,28,"CATALDO","ID","KOOTENAI"
"83811","CLARK FORK, ID",,"H",216,"H",1420,"H",7297,47,"CLARK FORK","ID","BONNER"
"83813","COCOLALLA, ID",,"H",44,"H",205,"G",1270,23,"COCOLALLA","ID","BONNER"
"83814","COEUR D ALENE, ID",,"H",19191,"H",185977,"H",795846,1460,"COEUR D ALENE","ID","KOOTENAI"
"83815","COEUR D ALENE, ID",,"G",10222,"G",96899,"G",392148,918,"COEUR D ALENE","ID","KOOTENAI"
"83816","COEUR D ALENE, ID",,"G",109,"G",924,"G",3956,33,"COEUR D ALENE","ID","KOOTENAI"
"83821","COOLIN, ID",,"H",46,"H",274,"G",1849,16,"COOLIN","ID","BONNER"
"83822","OLDTOWN, ID",,"J",286,"H",2153,"H",9325,47,"OLDTOWN","ID","BONNER"
"83823","DEARY, ID",,"H",255,"H",2709,"G",12503,34,"DEARY","ID","LATAH"
"83824","DESMET, ID",,"J",6,"J",27,"J",165,5,"DESMET","ID","BENEWAH"
"83825","DOVER, ID",,"G",7,"G",163,"G",670,4,"DOVER","ID","BONNER"
"83827","ELK RIVER, ID",,"J",4,"J",13,"H",92,3,"ELK RIVER","ID","CLEARWATER"
"83830","FERNWOOD, ID",,"J",47,"J",360,"H",2015,11,"FERNWOOD","ID","BENEWAH"
"83832","GENESEE, ID",,"J",152,"H",1634,"J",10988,21,"GENESEE","ID","LATAH"
"83833","HARRISON, ID",,"G",156,"G",1101,"H",8851,38,"HARRISON","ID","KOOTENAI"
"83834","HARVARD, ID",,"G",28,"H",516,"H",2378,5,"HARVARD","ID","LATAH"
"83835","HAYDEN, ID",,"G",7047,"G",62067,"G",284048,797,"HAYDEN","ID","KOOTENAI"
"83836","HOPE, ID",,"H",123,"H",504,"G",3066,30,"HOPE","ID","BONNER"
"83837","KELLOGG, ID",,"H",2111,"H",17419,"H",75986,143,"KELLOGG","ID","SHOSHONE"
"83839","KINGSTON, ID",,"H",115,"G",786,"H",4736,25,"KINGSTON","ID","SHOSHONE"
"83840","KOOTENAI, ID",,"J",91,"H",712,"H",3214,10,"KOOTENAI","ID","BONNER"
"83841","LACLEDE, ID",,"H",213,"J",2570,"J",10409,12,"LACLEDE","ID","BONNER"
"83842","MEDIMONT, ID",,"J",37,"G",322,"G",1595,9,"MEDIMONT","ID","KOOTENAI"
"83843","MOSCOW, ID",,"G",7576,"G",48159,"G",208219,672,"MOSCOW","ID","LATAH"
"83844","MOSCOW, ID",,"G",52,"H",126,"H",474,8,"MOSCOW","ID","LATAH"
"83845","MOYIE SPRINGS, ID",,"G",222,"H",2564,"H",10950,28,"MOYIE SPRINGS","ID","BOUNDARY"
"83846","MULLAN, ID",,"J",446,"H",5200,"H",17878,9,"MULLAN","ID","SHOSHONE"
"83847","NAPLES, ID",,"G",402,"G",2831,"G",13577,44,"NAPLES","ID","BOUNDARY"
"83848","NORDMAN, ID",,"H",63,"H",354,"H",1865,13,"NORDMAN","ID","BONNER"
"83849","OSBURN, ID",,"G",249,"G",2714,"G",11537,40,"OSBURN","ID","SHOSHONE"
"83850","PINEHURST, ID",,"G",215,"G",1550,"G",6511,55,"PINEHURST","ID","SHOSHONE"
"83851","PLUMMER, ID",,"J",219,"J",1952,"H",8274,24,"PLUMMER","ID","BENEWAH"
"83852","PONDERAY, ID",,"G",1747,"G",11828,"G",50129,143,"PONDERAY","ID","BONNER"
"83854","POST FALLS, ID",,"G",11753,"G",100866,"G",452822,1069,"POST FALLS","ID","KOOTENAI"
"83855","POTLATCH, ID",,"H",173,"G",1169,"G",5764,42,"POTLATCH","ID","LATAH"
"83856","PRIEST RIVER, ID",,"G",798,"G",5890,"G",27038,175,"PRIEST RIVER","ID","BONNER"
"83857","PRINCETON, ID",,"J",191,"J",2372,"J",10462,21,"PRINCETON","ID","LATAH"
"83858","RATHDRUM, ID",,"G",2211,"G",16277,"G",76500,307,"RATHDRUM","ID","KOOTENAI"
"83860","SAGLE, ID",,"H",876,"H",6552,"H",30883,157,"SAGLE","ID","BONNER"
"83861","SAINT MARIES, ID",,"G",1806,"G",17496,"G",73353,195,"SAINT MARIES","ID","BENEWAH"
"83864","SANDPOINT, ID",,"H",7425,"H",63393,"G",272393,837,"SANDPOINT","ID","BONNER"
"83866","SANTA, ID","B","S",0,"S",0,"S",0,3,"SANTA","ID","BENEWAH"
"83867","SILVERTON, ID",,"G",162,"G",913,"G",3855,6,"SILVERTON","ID","SHOSHONE"
"83868","SMELTERVILLE, ID",,"H",211,"H",1333,"H",5541,11,"SMELTERVILLE","ID","SHOSHONE"
"83869","SPIRIT LAKE, ID",,"G",261,"G",1464,"G",7174,81,"SPIRIT LAKE","ID","KOOTENAI"
"83870","TENSED, ID",,"J",33,"H",374,"H",1581,6,"TENSED","ID","BENEWAH"
"83871","TROY, ID",,"G",196,"G",1446,"G",6957,44,"TROY","ID","LATAH"
"83872","VIOLA, ID",,"H",48,"G",223,"G",1209,23,"VIOLA","ID","LATAH"
"83873","WALLACE, ID",,"H",590,"J",5160,"H",21932,65,"WALLACE","ID","SHOSHONE"
"83876","WORLEY, ID",,"H",932,"H",5822,"H",27769,21,"WORLEY","ID","KOOTENAI"
"83877","POST FALLS, ID",,"G",213,"G",1811,"G",11028,21,"POST FALLS","ID","KOOTENAI"
"84001","ALTAMONT, UT",,"G",237,"H",2841,"G",10983,30,"ALTAMONT","UT","DUCHESNE"
"84002","ALTONAH, UT",,"J",41,"J",454,"J",1637,4,"ALTONAH","UT","DUCHESNE"
"84003","AMERICAN FORK, UT",,"G",22659,"G",221430,"G",940659,1560,"AMERICAN FORK","UT","UTAH"
"84004","ALPINE, UT",,"H",1806,"H",15694,"G",69282,281,"ALPINE","UT","UTAH"
"84005","EAGLE MOUNTAIN, UT",,"G",1094,"G",7309,"G",38008,272,"EAGLE MOUNTAIN","UT","UTAH"
"84006","BINGHAM CANYON, UT","G","S",0,"S",0,"S",0,19,"BINGHAM CANYON","UT","SALT LAKE"
"84007","BLUEBELL, UT",,"H",38,"G",317,"G",1362,13,"BLUEBELL","UT","DUCHESNE"
"84009","SOUTH JORDAN, UT",,"G",1503,"J",42283,"J",129545,253,"SOUTH JORDAN","UT","SALT LAKE"
"84010","BOUNTIFUL, UT",,"G",12087,"G",104879,"G",438184,1356,"BOUNTIFUL","UT","DAVIS"
"84011","BOUNTIFUL, UT",,"J",9,"G",68,"G",325,9,"BOUNTIFUL","UT","DAVIS"
"84013","CEDAR VALLEY, UT","F","S",0,"S",0,"S",0,19,"CEDAR VALLEY","UT","UTAH"
"84014","CENTERVILLE, UT",,"G",5006,"G",47776,"G",202778,498,"CENTERVILLE","UT","DAVIS"
"84015","CLEARFIELD, UT",,"G",11862,"G",102627,"G",421256,795,"CLEARFIELD","UT","DAVIS"
"84016","CLEARFIELD, UT",,"G",5390,"G",70561,"G",278537,67,"CLEARFIELD","UT","DAVIS"
"84017","COALVILLE, UT",,"H",561,"G",5923,"G",25290,103,"COALVILLE","UT","SUMMIT"
"84018","CROYDON, UT",,"H",24,"J",94,"H",481,6,"CROYDON","UT","MORGAN"
"84020","DRAPER, UT",,"G",31820,"G",411946,"G",1685535,1834,"DRAPER","UT","SALT LAKE"
"84021","DUCHESNE, UT",,"H",550,"H",4218,"H",20003,81,"DUCHESNE","UT","DUCHESNE"
"84022","DUGWAY, UT",,"J",205,"H",2727,"H",12012,10,"DUGWAY","UT","TOOELE"
"84023","DUTCH JOHN, UT",,"H",82,"G",304,"H",2421,9,"DUTCH JOHN","UT","DAGGETT"
"84025","FARMINGTON, UT",,"G",6024,"H",60308,"G",306070,593,"FARMINGTON","UT","DAVIS"
"84026","FORT DUCHESNE, UT",,"J",65,"J",712,"J",3669,16,"FORT DUCHESNE","UT","UINTAH"
"84027","FRUITLAND, UT",,"J",71,"H",687,"H",3129,10,"FRUITLAND","UT","DUCHESNE"
"84028","GARDEN CITY, UT",,"G",458,"H",2986,"H",16849,71,"GARDEN CITY","UT","RICH"
"84029","GRANTSVILLE, UT",,"G",2851,"H",31254,"H",137351,148,"GRANTSVILLE","UT","TOOELE"
"84031","HANNA, UT",,"J",11,"H",35,"G",174,6,"HANNA","UT","DUCHESNE"
"84032","HEBER CITY, UT",,"G",4879,"G",41976,"G",187614,721,"HEBER CITY","UT","WASATCH"
"84033","HENEFER, UT",,"G",62,"H",515,"G",1790,14,"HENEFER","UT","SUMMIT"
"84034","IBAPAH, UT","A","S",0,"S",0,"S",0,3,"IBAPAH","UT","TOOELE"
"84035","JENSEN, UT",,"G",42,"H",315,"H",1447,11,"JENSEN","UT","UINTAH"
"84036","KAMAS, UT",,"G",1304,"G",9976,"G",46250,232,"KAMAS","UT","SUMMIT"
"84037","KAYSVILLE, UT",,"G",6353,"G",59720,"G",254900,757,"KAYSVILLE","UT","DAVIS"
"84038","LAKETOWN, UT",,"J",32,"H",201,"H",959,8,"LAKETOWN","UT","RICH"
"84039","LAPOINT, UT",,"G",113,"H",1337,"H",6109,23,"LAPOINT","UT","UINTAH"
"84040","LAYTON, UT",,"G",2057,"G",16580,"G",69252,396,"LAYTON","UT","DAVIS"
"84041","LAYTON, UT",,"G",20978,"G",176944,"G",742094,1376,"LAYTON","UT","DAVIS"
"84042","LINDON, UT",,"G",11058,"G",118917,"G",517325,550,"LINDON","UT","UTAH"
"84043","LEHI, UT",,"H",28310,"H",510213,"H",1998150,1552,"LEHI","UT","UTAH"
"84044","MAGNA, UT",,"G",2817,"H",26497,"G",112649,220,"MAGNA","UT","SALT LAKE"
"84045","SARATOGA SPRINGS, UT",,"G",2034,"G",13076,"G",64124,329,"SARATOGA SPRINGS","UT","UTAH"
"84046","MANILA, UT",,"J",43,"H",599,"G",1860,19,"MANILA","UT","DAGGETT"
"84047","MIDVALE, UT",,"G",21138,"G",260629,"G",1068925,1320,"MIDVALE","UT","SALT LAKE"
"84049","MIDWAY, UT",,"G",1153,"G",8753,"G",36277,190,"MIDWAY","UT","WASATCH"
"84050","MORGAN, UT",,"G",1675,"H",17599,"G",74289,294,"MORGAN","UT","MORGAN"
"84051","MOUNTAIN HOME, UT",,"J",31,"J",365,"J",1697,7,"MOUNTAIN HOME","UT","DUCHESNE"
"84052","MYTON, UT",,"H",418,"J",10613,"J",33986,28,"MYTON","UT","DUCHESNE"
"84053","NEOLA, UT",,"J",55,"G",583,"G",3219,17,"NEOLA","UT","DUCHESNE"
"84054","NORTH SALT LAKE, UT",,"G",11483,"G",120226,"G",516028,573,"NORTH SALT LAKE","UT","DAVIS"
"84055","OAKLEY, UT",,"G",309,"G",2677,"G",13808,47,"OAKLEY","UT","SUMMIT"
"84056","HILL AFB, UT",,"H",2390,"H",35560,"H",137526,78,"HILL AFB","UT","DAVIS"
"84057","OREM, UT",,"G",14795,"G",132455,"G",582614,1101,"OREM","UT","UTAH"
"84058","OREM, UT",,"G",12110,"G",99157,"G",415344,939,"OREM","UT","UTAH"
"84059","OREM, UT",,"G",251,"G",1922,"H",10398,60,"OREM","UT","UTAH"
"84060","PARK CITY, UT",,"G",15046,"G",137012,"G",462485,879,"PARK CITY","UT","SUMMIT"
"84061","PEOA, UT",,"J",56,"H",486,"G",2951,11,"PEOA","UT","SUMMIT"
"84062","PLEASANT GROVE, UT",,"G",9395,"G",88812,"G",392845,974,"PLEASANT GROVE","UT","UTAH"
"84063","RANDLETT, UT",,"J",70,"J",670,"J",2744,10,"RANDLETT","UT","UINTAH"
"84064","RANDOLPH, UT",,"H",173,"H",1184,"H",5474,18,"RANDOLPH","UT","RICH"
"84065","RIVERTON, UT",,"G",10712,"G",91507,"G",402707,1153,"RIVERTON","UT","SALT LAKE"
"84066","ROOSEVELT, UT",,"H",4216,"G",44526,"G",189161,449,"ROOSEVELT","UT","DUCHESNE"
"84067","ROY, UT",,"G",4763,"G",31216,"G",139068,451,"ROY","UT","WEBER"
"84068","PARK CITY, UT",,"H",779,"H",6115,"G",16798,49,"PARK CITY","UT","SUMMIT"
"84070","SANDY, UT",,"G",33530,"G",409352,"G",1682354,1749,"SANDY","UT","SALT LAKE"
"84071","STOCKTON, UT",,"J",123,"H",1191,"H",4722,18,"STOCKTON","UT","TOOELE"
"84072","TABIONA, UT",,"J",140,"J",1160,"J",4059,12,"TABIONA","UT","DUCHESNE"
"84073","TALMAGE, UT",,"J",26,"J",283,"J",1456,7,"TALMAGE","UT","DUCHESNE"
"84074","TOOELE, UT",,"G",7418,"G",59389,"G",246822,680,"TOOELE","UT","TOOELE"
"84075","SYRACUSE, UT",,"G",2573,"G",17990,"G",78106,357,"SYRACUSE","UT","DAVIS"
"84076","TRIDELL, UT","A","S",0,"S",0,"S",0,3,"TRIDELL","UT","UINTAH"
